Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2777,CA-2015-127019,12/21/2015,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,4.5738
2778,CA-2015-138534,7/17/2015,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976
2779,CA-2017-108322,4/30/2017,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216
2781,CA-2017-167668,5/6/2017,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Labels,Avery 505,59.2,4,0,29.6
2782,CA-2017-146724,11/20/2017,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22,10,0,9.68
2783,CA-2016-139878,11/11/2016,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142
2784,US-2016-106677,11/5/2016,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992
2785,CA-2016-116974,10/9/2016,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844
2786,CA-2015-149972,9/21/2015,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0
2788,US-2014-117744,12/2/2014,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803
2791,CA-2014-125514,9/21/2014,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0,7.5284
2794,CA-2014-154599,4/12/2014,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702
2798,CA-2017-158743,10/20/2017,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0,4.1416
2801,CA-2016-153318,10/25/2016,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396
2802,US-2015-110163,11/1/2015,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Art,Lumber Crayons,7.88,1,0.2,1.773
2803,CA-2017-143329,11/3/2017,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.3754
2804,CA-2015-159380,5/12/2015,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Paper,Xerox 1962,12.84,3,0,5.778
2806,CA-2015-122623,9/7/2015,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364
2807,CA-2015-148635,7/25/2015,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0,0.471
2811,CA-2015-135685,11/16/2015,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Paper,Xerox 191,179.82,9,0,84.5154
2816,CA-2015-104626,9/1/2015,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001510,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,5,0,51.57
2820,CA-2016-160500,5/5/2016,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352
2822,CA-2017-100202,12/31/2016,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,TEC-PH-10002563,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
2823,CA-2017-131016,9/18/2017,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-AR-10000122,Art,Newell 314,8.928,2,0.2,0.558
2825,US-2014-112914,9/25/2014,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10003270,Paper,Xerox 1954,33.792,8,0.2,10.56
2829,CA-2016-124149,4/23/2016,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002421,Paper,Embossed Ink Jet Note Cards,108.336,6,0.2,37.9176
2832,CA-2014-148915,11/1/2014,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.333
2834,CA-2017-134649,1/26/2017,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-AR-10001547,Art,Newell 311,15.47,7,0,4.1769
2836,CA-2017-110842,11/11/2017,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003971,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1,0,2.8314
2839,CA-2016-147368,6/9/2016,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828
2840,US-2015-104185,9/3/2015,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001526,Storage,Iceberg Mobile Mega Data/Printer Cart ,120.33,1,0,31.2858
2841,US-2014-125521,3/14/2014,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98
2842,US-2017-135062,8/31/2017,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000100,Paper,Xerox 1945,229.544,7,0.2,83.2097
2843,CA-2017-135650,3/23/2017,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10001809,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.3388
2844,CA-2017-112865,5/18/2017,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,3,0.2,-0.9012
2845,US-2016-162852,12/27/2016,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784
2846,CA-2017-138163,11/17/2017,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10001958,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,0,14.2632
2847,CA-2017-152093,9/10/2017,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10003527,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,3,0.8,-1143.891
2848,CA-2017-157854,4/8/2017,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-FU-10003832,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0,15.7584
2850,CA-2016-123617,11/28/2016,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10002976,Binders,ACCOHIDE Binder by Acco,7.434,6,0.7,-5.6994
2851,US-2016-128293,6/2/2016,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,-12.9568
2852,CA-2017-107342,12/17/2017,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0,13.2352
2853,CA-2016-136371,3/19/2016,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,FUR-FU-10000409,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0,6.8908
2855,CA-2017-137344,8/20/2017,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-ST-10000344,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29,3,0,10.4754
2856,CA-2017-169810,7/25/2017,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Labels,Avery 498,20.23,7,0,9.5081
2857,CA-2016-128594,8/26/2016,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001215,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196
2858,CA-2016-154690,8/15/2016,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-CH-10000988,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296
2859,CA-2017-138975,5/19/2017,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10003441,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068
2863,CA-2017-106537,8/12/2017,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Paper,Xerox 2000,20.736,4,0.2,7.2576
2864,US-2017-103828,8/13/2017,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
2868,CA-2016-115588,11/10/2016,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-SU-10001225,Supplies,Staple remover,14.72,5,0.2,-3.312
2870,CA-2017-143861,6/12/2017,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001546,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
2871,CA-2014-148040,3/22/2014,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,OFF-PA-10002581,Paper,Xerox 1951,74.352,3,0.2,23.235
2873,CA-2017-135167,6/15/2017,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002399,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0,1.7466
2874,CA-2017-137022,11/16/2017,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001963,Storage,Tennsco Regal Shelving Units,811.28,8,0,24.3384
2875,US-2017-102638,12/29/2017,MC-17845,Michael Chen,Consumer,United States,New York City,New York,10035,East,OFF-FA-10002988,Fasteners,Ideal Clamps,6.03,3,0,2.9547
2876,US-2016-167339,1/21/2016,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Chairs,Global Super Steno Chair,153.568,2,0.2,-5.7588
2878,CA-2016-152072,1/15/2016,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Envelopes,Quality Park Security Envelopes,52.34,2,0,24.5998
2881,CA-2016-102932,9/19/2016,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,OFF-BI-10000756,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0,12.72
2883,CA-2014-165540,2/21/2014,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5,0.8,-13.7175
2884,CA-2016-130799,11/11/2016,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10001852,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0,2.2272
2885,CA-2016-164483,1/30/2016,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914
2886,US-2016-159856,10/18/2016,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,-34.641
2887,CA-2017-102099,12/18/2017,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003811,Art,Newell 327,6.63,3,0,1.7901
2890,CA-2017-164049,11/2/2017,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000791,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0,10.7325
2891,CA-2014-142727,4/29/2014,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0,12.99
2893,CA-2017-139913,10/23/2017,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10003739,Paper,Xerox 1969,11.56,2,0,5.6644
2897,CA-2014-169033,3/30/2014,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Art,Peel-Off China Markers,49.65,5,0,20.853
2898,US-2016-164630,1/4/2016,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,119.996
2899,US-2015-114839,4/26/2015,PW-19240,Pierre Wener,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004086,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
2900,CA-2015-166464,9/12/2015,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998
2902,CA-2017-124898,9/11/2017,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10003656,Paper,Xerox 1935,184.66,7,0,84.9436
2903,CA-2016-164035,6/12/2016,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10002160,Paper,Xerox 1978,23.12,5,0.2,8.381
2904,CA-2016-153577,6/27/2016,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,0.2,12.1758
2906,CA-2014-127586,9/26/2014,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10002615,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312
2907,CA-2017-121615,11/3/2017,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,OFF-PA-10000327,Paper,Xerox 1971,8.56,2,0,3.852
2910,CA-2017-166415,2/19/2017,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10004968,Fasteners,Rubber Band Ball,11.22,3,0,0.2244
2911,CA-2015-118444,11/5/2015,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,33065,South,OFF-AP-10000576,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196
2912,CA-2014-113929,6/16/2014,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-EN-10003286,Envelopes,Staple envelope,41.4,5,0,19.458
2915,CA-2015-134747,10/12/2015,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,TEC-PH-10002890,Phones,AT&T 17929 Lendline Telephone,135.72,3,0,35.2872
2918,CA-2017-155047,8/27/2017,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003338,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,1,0.2,0.372
2919,CA-2016-160129,11/23/2016,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002763,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,5,0.2,2.37
2922,CA-2017-164329,1/30/2017,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465
2923,US-2015-141453,11/30/2015,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,78745,Central,OFF-BI-10000301,Binders,GBC Instant Report Kit,3.882,3,0.8,-5.823
2924,CA-2014-156993,6/28/2014,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,48234,Central,OFF-FA-10003495,Fasteners,Staples,6.08,1,0,3.04
2925,CA-2014-157721,9/2/2014,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,OFF-AP-10001303,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,0,8.955
2927,CA-2017-128629,7/10/2017,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000771,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0,7.9128
2928,CA-2017-158106,6/4/2017,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-AR-10002255,Art,Newell 346,8.64,3,0,2.5056
2929,US-2017-120390,10/19/2017,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217,South,OFF-BI-10004995,Binders,GBC DocuBind P400 Electric Binding System,1633.188,4,0.7,-1306.5504
2930,CA-2017-143434,11/18/2017,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,Central,FUR-FU-10002597,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0,8.2992
2931,CA-2015-168564,8/8/2015,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004970,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,2,0.2,2.2302
2934,US-2016-169040,12/6/2016,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002310,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,0.2,13.7193
2941,CA-2017-155880,3/25/2017,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000422,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0,14.5584
2944,CA-2017-126242,11/19/2017,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000675,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0,76.2525
2946,CA-2016-166443,11/4/2016,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004020,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0,16.4647
2947,CA-2017-169859,12/14/2017,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025
2950,CA-2017-134915,11/12/2017,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-AC-10001266,Accessories,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13
2956,CA-2016-153353,8/18/2016,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,10035,East,TEC-PH-10000439,Phones,GE DSL Phone Line Filter,39.99,1,0,11.5971
2957,CA-2017-123638,6/27/2017,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,FUR-CH-10002647,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941
2958,CA-2017-168900,5/4/2017,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,45503,East,OFF-BI-10003910,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1,0.7,-1.9275
2959,CA-2015-158456,12/24/2015,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10001097,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268
2961,CA-2017-143665,4/26/2017,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Paper,Strathmore Photo Mount Cards,20.34,3,0,9.3564
2963,CA-2017-137428,12/16/2017,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
2967,CA-2014-162866,12/27/2014,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473,Furnishings,DAX Wood Document Frame,32.952,6,0.6,-19.7712
2969,CA-2017-167941,11/6/2017,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002118,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,3,0.2,43.7136
2974,CA-2017-111808,12/16/2017,AR-10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004656,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0,5.184
2975,CA-2015-137512,5/7/2015,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,Central,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722
2977,CA-2017-139773,12/4/2017,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,Chairs,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.6936
